root_id,processed_labels
720575940617789524,['T5a; FBbt_00003737']
720575940617793344,['MeTu3b']
720575940617795814,['JO-E']
720575940617798374,['Mi9; Medullary intrinsic neuron 9; FBbt_00003784']
720575940617798434,"['Lamina wide field 1; Lawf1; FBbt_00003741', 'Lamina wide field 1; Lawf1; FBbt_00052046']"
720575940617804774,['Dm16; Distal medullary amacrine neuron 16; FBbt_00111277']
720575940617808614,"['Tm3; Transmedullary neuron 3; Fischbach, K.F., Dittrich, A.P.M. (1989)']"
720575940617810004,['Mi15; Medullary intrinsic neuron 15; FBbt_00111285']
720575940617812514,['Dm3; Distal medullary amacrine neuron 3; Fbbt_00003770']
720575940617813814,['Centrifugal 2; C2']
720575940617826624,['lobula columnar neuron LC10; (e.g. Otsuna']
720575940617829844,['Tm4; Transmedullary neuron 4; FBbt_00003792']
720575940617836774,"['Tm3; Transmedullary neuron 3; Fischbach, K.F., Dittrich, A.P.M. (1989)']"
720575940617847454,['T4a; FBbt_00003732']
720575940617852884,"['Medullary intrinsic neuron 9, Mi9, Mi9, FBbt_00003784 (Fischbach and Dittrich, 1989)', 'Mi9']"
720575940617857694,['gustatory receptor neuron/GRN?']
720575940617858534,['T1']
720575940617863764,['Mi15; Medullary intrinsic neuron 15; FBbt_00111285']
720575940617864934,['Tm3; Transmedullary neuron 3; FBbt_00003791']
720575940617872674,['Dm15; Distal medullary amacrine neuron 15; FBbt_00111276']
720575940617891284,['Retinula axon; R1-6']
720575940617895744,"['ORN_VL2a; Ir84a; FBbt_00110007', 'Sensory Neuron (ALRN)']"
720575940617899584,"['ORN_VL2p; Ir31a; FBbt_00110010', 'antennal lobe olfactory and thermo/hygrosensory receptor neuron (ALRN)', 'Antennal Lobe Receptor Neuron(ALRN), Olfactory Sensory Neuron (ORN)', 'smell sensory (olfactory) neurons']"
720575940617904614,['T2a; FBbt_00003729']
720575940617910804,"['T4c; FBbt_00003734', 'lobula plate neuron']"
720575940617920084,['Tm2; Transmedullary neuron 2; FBbt_00003790']
720575940617931604,['Tm9; Transmedullary neuron 9; FBbt_00003797']
720575940617941844,['Mi4; Medullary intrinsic neuron 4; FBbt_00003779']
720575940617943124,['T5c; FBbt_00003739']
720575940617951974,['T5a; FBbt_00003737']
720575940617952034,"['SMPpv2', 'DNp']"
720575940617963934,['T5d; FBbt_00003740']
720575940617977574,['Mi2; Medullary intrinsic neuron 2; FBbt_00003777']
720575940617977684,['LHl1']
720575940617980194,['Tm2; Transmedullary neuron 2; FBbt_00003790']
720575940617986644,['Lamina monopolar 1; L1']
720575940617989094,['Lamina monopolar 4; L4']
720575940617990454,['Lobula Columnar neuron 16; LC16; Lcn16; FBbt_00111751']
720575940617991764,['Tm9; Transmedullary neuron 9; FBbt_00003797']
720575940617995494,['TmY15; Transmedullary Y neuron 15; FBbt_00048246']
720575940617995554,['T2a; FBbt_00003729']
720575940617998804,['Mi8; Medullary intrinsic neuron 8; FBbt_00003783']
720575940618002644,"['Lobula Columnar Neuron LC4, FBbt_00003874']"
720575940618002964,['very short AN']
720575940618007164,"['T5b', 'T5']"
720575940618014164,['Retinula axon 1-6; R1-6']
720575940618024994,['Mi4; Medullary intrinsic neuron 4; FBbt_00003779']
720575940618033894,['Transmedullary 5b; Tm5b']
720575940618033974,"['(new type) Medulla Tangential Intrinsic 106a_7; Mti106a_7', '(new type) Medulla Tangential Intrinsic 106_7; Mti106_7', 'Mti_unknown_1']"
720575940618040404,['T5c; FBbt_00003739']
720575940618045414,['Mi1; Medullary intrinsic neuron 1; FBbt_00003776']
720575940618048724,['AVLP_pr05']
720575940618049314,['(new type) Medula Lobula 102_M24-L45; ML102_M24-L45']
720575940618049364,"['Dm3p', 'Dm3; Distal medullary amacrine neuron 3; FBbt_00003770']"
720575940618054434,['Distal medullary 2b; Dm2b']
720575940618056404,"['Lobula Columnar Neuron LC15, FBbt_00111750']"
720575940618058274,['Lamina monopolar 5; L5']
720575940618059604,['T4a; FBbt_00003732']
720575940618060244,['T2a; FBbt_00003729']
720575940618065984,"['Tm3; Transmedullary neuron 3; Fischbach, K.F., Dittrich, A.P.M. (1989)']"
720575940618068454,['tm21']
720575940618071124,['Mi4; Medullary intrinsic neuron 4; FBbt_00003779']
720575940618076884,['Retinula axon; R1-6']
720575940618082004,['Retinula axon; R1-6']
720575940618091604,['Lamina monopolar 5; L5']
720575940618094054,['T2a; FBbt_00003729']
720575940618095444,['Tm5Y; Transmedullary neuron 5Y; FBbt_00003831']
720575940618098004,['Tm1; Transmedullary neuron 1; FBbt_00003789']
720575940618102484,['T4a; FBbt_00003732']
720575940618104404,['Tm2; Transmedullary neuron 2; FBbt_00003790']
720575940618110774,['SLPal5']
720575940618111444,['Retinula axon: R1-6']
720575940618130334,['JO-E']
720575940618132564,['Dm15; Distal medullary amacrine neuron 15; FBbt_00111276']
720575940618154304,['T5a; FBbt_00003737']
720575940618156504,['Tm1; Transmedullary neuron 1; FBbt_00003789']
720575940618164534,['SLPal2_dorsal']
720575940618169574,['T5a; FBbt_00003737']
720575940618169674,['Transmedullary Y 5a; TmY5a']
720575940618172224,['T3; FBbt_00003730']
720575940618173494,['TmY14; Transmedullary Y neuron 14; FBbt_00111286']
720575940618194644,['Lamina monopolar 4; L4']
720575940618199094,['LALv1']
720575940618201044,"['Distal medulla 8; Dm8', 'Dm8']"
720575940618202914,['Tm16; Transmedullary neuron 16; FBbt_00003804']
720575940618205474,['Lamina monopolar 3; L3']
720575940618210614,"['ALPN, VP5+VP3_l2PN']"
720575940618214484,['Tm16; Transmedullary neuron 16; FBbt_00003804']
720575940618231124,['Lamina monopolar 2; L2']
720575940618231764,['Retinula axon; R1-6']
720575940618234704,['Lobula Columnar neuron 4; LC4; Lcn4; FBbt_00003874']
720575940618242384,"['Tm3; Transmedullary neuron 3; Fischbach, K.F., Dittrich, A.P.M. (1989)']"
720575940618245094,['(new type) Lobula Medulla 102a_L234-M89; LM102a_L234-M89']
720575940618251494,['Mi4; Medullary intrinsic neuron 4; FBbt_00003779']
720575940618251554,['Y1; FBbt_00003912']
720575940618256724,['T5d; FBbt_00003740']
720575940618264024,['T4b; FBbt_00003733']
720575940618264404,['T4b; FBbt_00003733']
720575940618265044,['Lamina monopolar 5; L5']
720575940618270754,['T4d; FBbt_00003735']
720575940618277184,"['ALPN, VA7l_adPN', 'ALad1']"
720575940618280404,['Lamina monopolar 1; L1']
720575940618283604,['T4b; FBbt_00003733']
720575940618287064,['Tm9; Transmedullary neuron 9; FBbt_00003797']
720575940618291284,"['Dm3p', 'Dm3; Distal medullary amacrine neuron 3; FBbt_00003770']"
720575940618294744,['Lamina monopolar 3 L3']
720575940618295454,"['ALPN, VL2a_adPN', 'ALad1', 'olfactory projection neuron/PN']"
720575940618298854,['Retinula axon; R1-6']
720575940618301414,['MeTu4c']
720575940618301524,"['Dm3q', 'Dm3; Distal medullary amacrine neuron 3; FBbt_00003770']"
720575940618303704,['Tm5c; Transmedullary neuron 5c; FBbt_00110074']
720575940618311734,"['Tm3; Transmedullary neuron 3; Fischbach, K.F., Dittrich, A.P.M. (1989)']"
720575940618319444,"['PLP118, [VFB_jrchk3yk]', 'new_clone_1']"
720575940618321364,['not a neuron']
720575940618323234,['(new type) Lobula Lobula Plate 100_L5a6-LP1234; LLP100_L5a6-LP1234']
720575940618324564,['T4c; FBbt_00003734']
720575940618339284,"['Transmedullary 5b; Tm5b', 'transmedullary neuron Tm9, FBbt_00003797 (Fischbach and Dittrich 1989)', 'transmedullary neuron Tm9, Cholinergic, FBbt_00003797']"
720575940618343734,"['ORN_VC1; Or33c; Or85e; FBbt_00067036', 'antennal lobe olfactory and thermo/hygrosensory receptor neuron (ALRN)']"
720575940618350804,['Mi1; Medullary intrinsic neuron 1; FBbt_00003776']
720575940618351334,['Y1; FBbt_00003912']
720575940618357734,['Retinula axon; R1-6']
720575940618369314,['Retinula axon 7; R7']
720575940618376614,['aIPg3']
720575940618377024,['T5d; FBbt_00003740']
720575940618379554,['Lamina monopolar 1; L1']
720575940618385954,['Lamina monopolar 2; L2']
720575940618388614,['ascending_FW_175']
720575940618389054,"['Mi1; Medullary intrinsic neuron 1; FBbt_00003776', 'Medulla Intrinsic Mi1']"
720575940618398694,['(new type) Lobula Intrinsic 123_56; Li123_56']
720575940618399444,['VLPl1']
720575940618399974,['Lobula Columnar neuron 17; LC17; Lcn17; FBbt_00111752']
720575940618402694,['DNp']
720575940618410274,['Retinula axon; R1-6']
720575940618410324,['Y11']
720575940618412774,['Retinula axon 1-6 R1-6']
720575940618416614,['Dm12; Distal medullary amacrine neuron 12']
720575940618422254,['Mi1; Medullary intrinsic neuron 1; FBbt_00003776']
720575940618424024,['LAL094']
720575940618425664,['pC1d_TopOutputs (Neuprint1.1 LAL003) | pC1e_TopOutputs (Neuprint1.1 LAL003)']
720575940618429414,['Tm1; Transmedullary neuron 1; FBbt_00003789']
720575940618430694,['Lobula Columnar neuron 17; LC17; Lcn17; FBbt_00111752']
720575940618432704,['VPNp1_lateral']
720575940618437094,['Retinula axon 1-6 R1-6']
720575940618446054,['Retinula axon 1-6; R1-6']
720575940618455074,['Retinula axon; putative R8']
720575940618462694,['SLPav1_lateral']
720575940618464084,"['TmY3; Transmedullary Y neuron 3; FBbt_00003820', 'transmedullary Y neuron 3, TmY3, TmY3, [FBbt00003820] (Fischbach and Dittrich, 1989)']"
720575940618466384,['taste peg gustatory receptor neuron/GRN?']
720575940618475224,"['Lobula Columnar Neuron LC17, FBbt_00111752']"
720575940618477574,['Retinula axon 1-6 R1-6']
720575940618487014,"['Retinula axon; R8', 'Retinula axon; R7']"
720575940618508774,"['Retinula axon 7; R7', 'R7']"
720575940618512624,"['antennal lobe olfactory and thermo/hygrosensory receptor neuron (ALRN)', 'sensory, ALRN, THRN, VP1m']"
720575940618516894,['LALv1']
720575940618517794,['T4c; FBbt_00003734']
720575940618519454,"['12A_DN_X_26', 'DNg']"
720575940618526804,['Retinula axon; R1-6']
720575940618530594,['Retinula axon; R1-6']
720575940618531544,"['antennal lobe olfactory and thermo/hygrosensory receptor neuron (ALRN)', 'sensory, VP4']"
720575940618534434,['Retinula axon 1-6; R1-6']
720575940618542134,['Tm1; Transmedullary neuron 1; FBbt_00003789']
720575940618547284,['Lamina monopolar 4; L4']
720575940618548244,['DNg']
720575940618552374,['Dm3; Distal medullary amacrine neuron 3; Fbbt_00003770']
720575940618552404,['T5a; FBbt_00003737']
720575940618558804,['Mi4; Medullary intrinsic neuron 4; FBbt_00003779']
720575940618561254,"['Retinula axon; R8-DRA', 'Retinula axon 7 DRA; R7 DRA']"
720575940618562594,['Retinula axon; R7']
720575940618563664,"['Peacock; See Sterne et al., 2021; https://doi.org/10.7554/eLife.71679; See https://splitgal4.janelia.org/cgi-bin/view_splitgal4_imagery.cgi?line=SS30409#']"
720575940618566434,['Tm5c; Transmedullary neuron 5c; FBbt_00110074']
720575940618571494,"['(new type) Medulla Tangential 115_M7-CB0081.MeTu_m.Mti121.SMP200.Tm16; Mt115_M7-CB0081.MeTu_m.Mti121.SMP200.Tm16', 'MePlp_unknown_2']"
720575940618576704,['Mi4; Medullary intrinsic neuron 4; FBbt_00003779']
720575940618589524,['Retinula axon 1-6; R1-6']
720575940618591664,['Retinula axon; R1-6']
720575940618595874,['Dm12; Distal medullary amacrine neuron 12; FBbt_00111273']
720575940618595894,['LALv1']
720575940618602274,['Retinula axon; R8']
720575940618604884,['Retinula axon; R7']
720575940618615074,['Retinula axon; R1-6']
720575940618616384,['T2; FBbt_00003728']
720575940618618934,['T5b; FBbt_00003738']
720575940618622804,['Tm4; Transmedullary neuron 4; FBbt_00003792']
720575940618631714,['Retinula axon; R1-6']
720575940618633044,['Retinula axon: R1-6']
720575940618646744,['JO-E']
720575940618650584,['lobula columnar neuron LC6; (e.g. Fischbach']
720575940618650864,['T4c; FBbt_00003734']
720575940618651864,['T4a; FBbt_00003732']
720575940618652214,"['Transmedullary 27Y; Tm27Y', 'Transmedullary Y 12; TmY12']"
720575940618658974,['DNg']
720575940618664664,['Dm3; Distal medullary amacrine neuron 3; Fbbt_00003770']
720575940618679124,['Transmedullary 5; Tm5']
720575940618680304,['VLPp&l1_posterior']
720575940618680354,['Tm4; Transmedullary neuron 4; FBbt_00003792']
720575940618682964,['Retinula axon; R1-6']
720575940618686754,['Mi9; Medullary intrinsic neuron 9; FBbt_00003784']
720575940618689984,['DM3_medial']
720575940618690264,['Mi15; Medullary intrinsic neuron 15; FBbt_00111285']
720575940618690644,['Retinula axon; R1-6']
720575940618691904,['Transmedullary Y 5a; TmY5a']
720575940618693154,['T4c; FBbt_00003734']
720575940618693204,['Transmedullary 5; Tm5']
720575940618694104,['Mi9; Medullary intrinsic neuron 9; FBbt_00003784']
720575940618694484,['Retinula axon; R1-6']
720575940618695714,['Retinula axon; R1-6']
720575940618697044,['Retinula axon; R1-6']
720575940618700504,['T4c; FBbt_00003734']
720575940618703424,['L1 Lamina Monopolar']
720575940618705954,"['transmedullary neuron Tm9, FBbt_00003797 (Fischbach and Dittrich 1989)']"
720575940618705974,['Lamina monopolar 5; L5']
720575940618709184,['DM4_medial']
720575940618713634,['Retinula axon; R7']
720575940618721364,"['Lamina monopolar 3; L3', 'L2 Lamina Monopolar']"
720575940618724944,['T1']
720575940618731934,"['Kenyon_cell, KC gamma, KC y']"
720575940618734144,"['Tm3; Transmedullary neuron 3; Fischbach, K.F., Dittrich, A.P.M. (1989)']"
720575940618735394,"['Lamina wide field 1; Lawf1; FBbt_00003741', 'Lamina wide field 1; Lawf1; FBbt_00052046']"
720575940618742864,['DM2_dorsal']
720575940618745424,['DM6_medial']
720575940618746944,['T2; FBbt_00003728']
720575940618755494,['LHl1']
720575940618759734,['Tm2: Transmedullary neuron 2; FBbt_00003790']
720575940618761044,['MeTu4a']
720575940618769054,['T5d; FBbt_00003740']
720575940618773844,['Lamina monopolar 4; L4']
720575940618776354,['T5d; FBbt_00003740']
720575940618778914,['T4d; FBbt_00003735']
720575940618779294,"['aSP14c, put_ADL06j']"
720575940618788944,['pharyngeal GRN']
720575940618793664,"['L5: Fischbach and Dittrich, 1989']"
720575940618796854,['T2; FBbt_00003728']
720575940618812654,['VLPl2_ventral']
720575940618814424,['DM3_CX']
720575940618816054,['downstream of antennal BN1 KE_24']
720575940618819974,['T1']
720575940618825024,['Tm2; Transmedullary neuron 2; FBbt_00003790']
720575940618826314,['Mi1; Medullary intrinsic neuron 1; FBbt_00003776']
720575940618830144,['Transmedullary Y 5a; TmY5a']
720575940618831124,"['BM_InOm', 'eye_dorsal_MSB_FW_111']"
720575940618833624,['PLP195 (Part of comprehensive LPTC synaptic partner tracing by Chiappe Lab)']
720575940618842964,['Retinula axon; R1-6']
720575940618845504,"['ORN_VL1; Ir75d; FBbt_00047054', 'antennal lobe olfactory and thermo/hygrosensory receptor neuron (ALRN)']"
720575940618850644,"['Lamina monopolar cell 2, L2, L2, FBbt_00003720 (Fischbach & Dittrich, 1989)']"
720575940618855344,"['ALPN, multi_lvPN']"
720575940618858304,['Tm2; Transmedullary neuron 2; FBbt_00003790']
720575940618861504,"['Kenyon_cell, KC alpha beta, KC ab']"
720575940618863774,['TmY4; Transmedullary Y neuron 4; FBbt_00003821']
720575940618864724,['Retinula axon; R1-6']
720575940618865974,['Y1; FBbt_00003912']
720575940618881694,['Transmedullary 20; Tm20']
720575940618883924,['Retinula axon; R8']
720575940618886454,['LHl4_anterior']
720575940618894494,['Mi8; Medullary intrinsic neuron 8; FBbt_00003783']
720575940618896624,['JO-E']
720575940618901424,['JO-C']
720575940618927024,['JO-E']
720575940618930004,['Lamina monopolar 2; L2']
720575940618937654,['Lamina monopolar 3; L3']
720575940618937684,['Retinula axon; R8']
720575940618938964,"['ORN_VL2a; Ir84a; FBbt_00110007', 'ALRN (sensory)']"
720575940618940244,['Distal medulla 2b; Dm2b']
720575940618941524,['Retinula axon; R1-6']
720575940618944084,['Lamina monopolar 1; L1']
720575940618961624,"['L3, Lamina Monopolar']"
720575940618965844,['Retinula axon; R1-6']
720575940618969654,['Dm3; Distal medullary amacrine neuron 3; Fbbt_00003770']
720575940618969684,['T1']
720575940618970964,['Retinula axon; R1-6']
720575940618971014,"['Lobula Columnar Neuron LC17, FBbt_00111752']"
720575940618972244,['Retinula axon; R1-6']
720575940618978974,['(new type) Serpentine Distal Medulla 100_67; SDm100_67']
720575940618979924,['Lamina monopolar 3; L3']
720575940618981534,['Tm4a; Transmedullary neuron 4a; FBbt_00110075']
720575940618985894,['DM3_canonical']
720575940618989214,"['T4a; FBbt_00003732', 'T4a, T4a, T neuron 4a, FBbt_00003732 (Fischbach & Dittrich, 1989)']"
720575940618995284,"['Dm3v', 'Dm3; Distal medullary amacrine neuron 3; FBbt_00003770']"
720575940618996534,['T2; FBbt_00003728']
720575940618996894,['T2; FBbt_00003728']
720575940618997844,['Mi15; Medullary intrinsic neuron 15; FBbt_00111285']
720575940618998644,"['BM_InOm', 'eye_MSB_FW_308']"
720575940619007664,"['AL local neuron, ALLN']"
720575940619011494,"['mAL3', 'mALc, put_AVM15j']"
720575940619023774,['Tm4a; Transmedullary neuron 4a; FBbt_00110075']
720575940619024774,"['antennal lobe olfactory and thermo/hygrosensory receptor neuron (ALRN)', 'sensory, ALRN, THRN, VP1m']"
720575940619025974,['T3; FBbt_00003730']
720575940619041334,['Centrifugal 3; C3']
720575940619042324,"['Transmedullary Y neuron 17, TmY17, TmY17 (A.Nern, personal communication)']"
720575940619043924,['Transmedullary 5c; Tm5c']
720575940619055444,['Centrifugal 2; C2']
720575940619065664,['Retinula axon; R1-6']
720575940619067374,"['Fan-shaped Body tangential neuron, FB2B_a; name from DOI: 10.7554/eLife.66039']"
720575940619073334,['Tm4; Transmedullary neuron 4; FBbt_00003792']
720575940619074644,['T2; FBbt_00003728']
720575940619077174,['Tm4; Transmedullary neuron 4; FBbt_00003792']
720575940619078454,['T2a; FBbt_00003729']
720575940619093524,"['ORN_VA2; Or92a; FBbt_00067059', 'VA2 / Or92a ORN', 'antennal lobe olfactory and thermo/hygrosensory receptor neuron (ALRN)']"
720575940619095454,['Transmedullary Y 12; TmY12']
720575940619096144,"['pIP8a, put_PVL10e']"
720575940619107924,['Tm4; Transmedullary neuron 4; FBbt_00003792']
720575940619111764,"['Dm3v', 'Dm3; Distal medullary amacrine neuron 3; FBbt_00003770']"
720575940619136414,['Mi15; Medullary intrinsic neuron 15; FBbt_00111285']
720575940619140884,['T5d; FBbt_00003740']
720575940619141254,"['adult fan-shaped body horizontal delta neuron B; FB3, 4vD5FB3, 4v; hDeltaB; hΔB; FBbt_00052278']"
